cohort	sample_id	group	membership	module	module_score	relative_module_sum	n_pathways_defined	n_pathways_present	evidence_tier
QinN_2014	HD-80	healthy	conservative	lps_lipidA	-9.229707969189723	9.807125605814678e-05	3	2	processed_public_matrix_directional_support
QinN_2014	HD-81	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HD-82	healthy	conservative	lps_lipidA	-7.0020366234197375	0.0009091983014565693	3	2	processed_public_matrix_directional_support
QinN_2014	HD-83	healthy	conservative	lps_lipidA	-9.920536225215104	4.9151375701646e-05	3	2	processed_public_matrix_directional_support
QinN_2014	HD-9	healthy	conservative	lps_lipidA	-9.530242614197677	7.261572929895927e-05	3	2	processed_public_matrix_directional_support
QinN_2014	HV-1	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-10	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-11	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-12	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-13	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-14	healthy	conservative	lps_lipidA	-8.196369132108153	0.0002755756505279349	3	2	processed_public_matrix_directional_support
QinN_2014	HV-15	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-16	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-17	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-18	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-19	healthy	conservative	lps_lipidA	-9.022555334460154	0.00012064185571663741	3	2	processed_public_matrix_directional_support
QinN_2014	HV-2	healthy	conservative	lps_lipidA	-7.435455351514132	0.0005896114296400203	3	2	processed_public_matrix_directional_support
QinN_2014	HV-20	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-21	healthy	conservative	lps_lipidA	-7.90761496091258	0.00036779474218301037	3	2	processed_public_matrix_directional_support
QinN_2014	HV-22	healthy	conservative	lps_lipidA	-10.380841348314735	3.101918715144973e-05	3	2	processed_public_matrix_directional_support
QinN_2014	HV-23	healthy	conservative	lps_lipidA	-9.448920794276642	7.876732856099608e-05	3	2	processed_public_matrix_directional_support
QinN_2014	HV-24	healthy	conservative	lps_lipidA	-9.317118462572804	8.986343247889629e-05	3	2	processed_public_matrix_directional_support
QinN_2014	HV-25	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-26	healthy	conservative	lps_lipidA	-6.7618099484831715	0.001155794519704035	3	2	processed_public_matrix_directional_support
QinN_2014	HV-27	healthy	conservative	lps_lipidA	-7.574073924736985	0.0005133311857794373	3	2	processed_public_matrix_directional_support
QinN_2014	HV-28	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-29	healthy	conservative	lps_lipidA	-9.354517201150243	8.656497059520591e-05	3	2	processed_public_matrix_directional_support
QinN_2014	HV-3	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-30	healthy	conservative	lps_lipidA	-9.02965481802147	0.00011978848916086393	3	2	processed_public_matrix_directional_support
QinN_2014	HV-31	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-4	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-5	healthy	conservative	lps_lipidA	-9.492090649293951	7.543951518033559e-05	3	2	processed_public_matrix_directional_support
QinN_2014	HV-6	healthy	conservative	lps_lipidA	-8.490105161703745	0.00020544843139582596	3	2	processed_public_matrix_directional_support
QinN_2014	HV-7	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-8	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	HV-9	healthy	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-1	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-10	cirrhosis	conservative	lps_lipidA	-6.679820901528041	0.0012544263387558208	3	2	processed_public_matrix_directional_support
QinN_2014	LD-11	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-12	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-13	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-14	cirrhosis	conservative	lps_lipidA	-9.134189192182934	0.00010789992673215603	3	2	processed_public_matrix_directional_support
QinN_2014	LD-15	cirrhosis	conservative	lps_lipidA	-8.537588125660365	0.00019592293382527894	3	2	processed_public_matrix_directional_support
QinN_2014	LD-16	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-17	cirrhosis	conservative	lps_lipidA	-7.264405298265016	0.000699526767234509	3	2	processed_public_matrix_directional_support
QinN_2014	LD-18	cirrhosis	conservative	lps_lipidA	-6.493250697917196	0.001511332096565322	3	2	processed_public_matrix_directional_support
QinN_2014	LD-19	cirrhosis	conservative	lps_lipidA	-7.194641113945911	0.0007500334435129581	3	2	processed_public_matrix_directional_support
QinN_2014	LD-2	cirrhosis	conservative	lps_lipidA	-9.222370317854711	9.879345135259319e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-20	cirrhosis	conservative	lps_lipidA	-10.113532017655348	4.05247678789543e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-21	cirrhosis	conservative	lps_lipidA	-7.959431220660904	0.00034922876169223553	3	2	processed_public_matrix_directional_support
QinN_2014	LD-22	cirrhosis	conservative	lps_lipidA	-8.48647318773361	0.00020619582094957048	3	2	processed_public_matrix_directional_support
QinN_2014	LD-23	cirrhosis	conservative	lps_lipidA	-8.841546176557612	0.0001445770926105369	3	2	processed_public_matrix_directional_support
QinN_2014	LD-24	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-25	cirrhosis	conservative	lps_lipidA	-8.262290537599554	0.0002579996201129355	3	2	processed_public_matrix_directional_support
QinN_2014	LD-26	cirrhosis	conservative	lps_lipidA	-7.924975841503628	0.0003614668798519938	3	2	processed_public_matrix_directional_support
QinN_2014	LD-27	cirrhosis	conservative	lps_lipidA	-8.65116063363244	0.0001748921153538358	3	2	processed_public_matrix_directional_support
QinN_2014	LD-28	cirrhosis	conservative	lps_lipidA	-6.243891888012843	0.001938515510234516	3	2	processed_public_matrix_directional_support
QinN_2014	LD-29	cirrhosis	conservative	lps_lipidA	-8.866626360281142	0.00014099664556197758	3	2	processed_public_matrix_directional_support
QinN_2014	LD-3	cirrhosis	conservative	lps_lipidA	-10.576382301395057	2.5509821824732347e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-30	cirrhosis	conservative	lps_lipidA	-11.02836785013334	1.6233303043834403e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-31	cirrhosis	conservative	lps_lipidA	-7.809666270184601	0.00040562784987921825	3	2	processed_public_matrix_directional_support
QinN_2014	LD-32	cirrhosis	conservative	lps_lipidA	-6.605766720646157	0.0013507178449171616	3	2	processed_public_matrix_directional_support
QinN_2014	LD-33	cirrhosis	conservative	lps_lipidA	-8.640513464070658	0.00017676384950490617	3	2	processed_public_matrix_directional_support
QinN_2014	LD-34	cirrhosis	conservative	lps_lipidA	-8.850135901103261	0.00014334070236163998	3	2	processed_public_matrix_directional_support
QinN_2014	LD-35	cirrhosis	conservative	lps_lipidA	-10.089650246098637	4.150420361961898e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-36	cirrhosis	conservative	lps_lipidA	-10.585846738516215	2.5269521305447938e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-37	cirrhosis	conservative	lps_lipidA	-8.830293307002577	0.00014621295998806422	3	2	processed_public_matrix_directional_support
QinN_2014	LD-38	cirrhosis	conservative	lps_lipidA	-8.183835872569276	0.00027905028919440663	3	2	processed_public_matrix_directional_support
QinN_2014	LD-39	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-4	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-40	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-41	cirrhosis	conservative	lps_lipidA	-10.073941652360638	4.216131212494978e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-42	cirrhosis	conservative	lps_lipidA	-10.399561529452823	3.0443902822293673e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-43	cirrhosis	conservative	lps_lipidA	-9.6789615277332	6.258154765139285e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-44	cirrhosis	conservative	lps_lipidA	-8.473372634420812	0.00020891431707576586	3	2	processed_public_matrix_directional_support
QinN_2014	LD-45	cirrhosis	conservative	lps_lipidA	-9.257557141581495	9.537796246215256e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-46	cirrhosis	conservative	lps_lipidA	-10.043220592157258	4.347662722990886e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-47	cirrhosis	conservative	lps_lipidA	-9.459285612514446	7.79551889080848e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-48	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-49	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-5	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-50	cirrhosis	conservative	lps_lipidA	-7.823961054919458	0.00039987302142053047	3	2	processed_public_matrix_directional_support
QinN_2014	LD-51	cirrhosis	conservative	lps_lipidA	-7.0846111002482814	0.0008371980953251948	3	2	processed_public_matrix_directional_support
QinN_2014	LD-52	cirrhosis	conservative	lps_lipidA	-6.826498344661938	0.001083473356663393	3	2	processed_public_matrix_directional_support
QinN_2014	LD-53	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-54	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-55	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-56	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
